X,Y,Z
5.766862000000000698e+05,5.188161440000000410e+06,1.631200000000000045e+02
5.766872900000000373e+05,5.188160560000000522e+06,1.631700000000000159e+02
5.766885400000000373e+05,5.188159589999999851e+06,1.631899999999999977e+02
5.766896800000000512e+05,5.188158679999999702e+06,1.631800000000000068e+02
5.766911099999999860e+05,5.188157580000000075e+06,1.629699999999999989e+02
5.766924300000000512e+05,5.188156540000000037e+06,1.627100000000000080e+02
5.766937199999999721e+05,5.188155520000000484e+06,1.624200000000000159e+02
5.766950400000000373e+05,5.188154520000000484e+06,1.620900000000000034e+02
5.766964100000000326e+05,5.188153469999999739e+06,1.617599999999999909e+02
5.766976400000000140e+05,5.188152530000000261e+06,1.615399999999999920e+02
5.767064500000000698e+05,5.188145540000000037e+06,1.613900000000000148e+02
5.766856800000000512e+05,5.188161780000000261e+06,1.630800000000000125e+02
5.766868299999999581e+05,5.188160830000000075e+06,1.631599999999999966e+02
5.766879300000000512e+05,5.188159959999999963e+06,1.631700000000000159e+02
5.766890899999999674e+05,5.188159049999999814e+06,1.631800000000000068e+02
5.766901800000000512e+05,5.188158169999999925e+06,1.631299999999999955e+02
5.766915700000000652e+05,5.188157129999999888e+06,1.628700000000000045e+02
5.766929699999999721e+05,5.188156030000000261e+06,1.625999999999999943e+02
5.766948200000000652e+05,5.188154610000000335e+06,1.621500000000000057e+02
5.766962800000000279e+05,5.188153500000000000e+06,1.617800000000000011e+02
5.766976400000000140e+05,5.188152429999999702e+06,1.615300000000000011e+02
5.767085600000000559e+05,5.188143750000000000e+06,1.613400000000000034e+02
5.766855200000000186e+05,5.188161799999999814e+06,1.630900000000000034e+02
5.766868499999999767e+05,5.188160759999999776e+06,1.631599999999999966e+02
5.766879500000000698e+05,5.188159879999999888e+06,1.631700000000000159e+02
5.766891099999999860e+05,5.188158940000000410e+06,1.631800000000000068e+02
5.766902900000000373e+05,5.188158009999999776e+06,1.631200000000000045e+02
5.766914899999999907e+05,5.188157089999999851e+06,1.628799999999999955e+02
5.766927900000000373e+05,5.188156100000000559e+06,1.626400000000000148e+02
5.766944599999999627e+05,5.188154780000000261e+06,1.622299999999999898e+02
5.766960799999999581e+05,5.188153570000000298e+06,1.618100000000000023e+02
5.766974400000000605e+05,5.188152490000000224e+06,1.615500000000000114e+02
5.767097099999999627e+05,5.188142790000000037e+06,1.612700000000000102e+02
5.766856900000000605e+05,5.188161589999999851e+06,1.630900000000000034e+02
5.766868499999999767e+05,5.188160669999999925e+06,1.631599999999999966e+02
5.766879000000000233e+05,5.188159839999999851e+06,1.631599999999999966e+02
5.766890300000000279e+05,5.188158919999999925e+06,1.631800000000000068e+02
5.766903499999999767e+05,5.188157900000000373e+06,1.631100000000000136e+02
5.766917600000000093e+05,5.188156799999999814e+06,1.628000000000000114e+02
5.766930300000000279e+05,5.188155790000000037e+06,1.625699999999999932e+02
5.766946400000000140e+05,5.188154589999999851e+06,1.622000000000000171e+02
5.766962800000000279e+05,5.188153310000000522e+06,1.617700000000000102e+02
5.766977700000000186e+05,5.188152160000000149e+06,1.615099999999999909e+02
5.767173299999999581e+05,5.188136700000000186e+06,1.606700000000000159e+02
5.766859899999999907e+05,5.188161259999999776e+06,1.631200000000000045e+02
5.766871300000000047e+05,5.188160360000000335e+06,1.631599999999999966e+02
5.766883299999999581e+05,5.188159379999999888e+06,1.631599999999999966e+02
5.766893900000000140e+05,5.188158540000000037e+06,1.631800000000000068e+02
5.766905000000000000e+05,5.188157700000000186e+06,1.630800000000000125e+02
5.766917299999999814e+05,5.188156730000000447e+06,1.628100000000000023e+02
5.766931500000000233e+05,5.188155639999999665e+06,1.625500000000000114e+02
5.766946099999999860e+05,5.188154530000000261e+06,1.622000000000000171e+02
5.766961600000000326e+05,5.188153330000000075e+06,1.617899999999999920e+02
5.766975700000000652e+05,5.188152200000000186e+06,1.615399999999999920e+02
5.767171600000000326e+05,5.188136719999999739e+06,1.606599999999999966e+02
5.766860700000000652e+05,5.188161110000000335e+06,1.631400000000000148e+02
5.766871300000000047e+05,5.188160270000000484e+06,1.631599999999999966e+02
5.766882900000000373e+05,5.188159330000000075e+06,1.631599999999999966e+02
5.766893599999999860e+05,5.188158480000000447e+06,1.631800000000000068e+02
5.766904599999999627e+05,5.188157639999999665e+06,1.630800000000000125e+02
5.766917600000000093e+05,5.188156650000000373e+06,1.628100000000000023e+02
5.766933000000000466e+05,5.188155429999999702e+06,1.625099999999999909e+02
5.766947800000000279e+05,5.188154290000000037e+06,1.621500000000000057e+02
5.766963200000000652e+05,5.188153089999999851e+06,1.617700000000000102e+02
5.766975300000000279e+05,5.188152160000000149e+06,1.615399999999999920e+02
5.767100899999999674e+05,5.188142200000000186e+06,1.612599999999999909e+02
5.766857399999999907e+05,5.188161299999999814e+06,1.630999999999999943e+02
5.766868800000000047e+05,5.188160389999999665e+06,1.631500000000000057e+02
5.766879300000000512e+05,5.188159560000000522e+06,1.631400000000000148e+02
5.766890100000000093e+05,5.188158709999999963e+06,1.631700000000000159e+02
5.766900899999999674e+05,5.188157850000000559e+06,1.631299999999999955e+02
5.766915999999999767e+05,5.188156650000000373e+06,1.628300000000000125e+02
5.766930400000000373e+05,5.188155570000000298e+06,1.625699999999999932e+02
5.766944699999999721e+05,5.188154459999999963e+06,1.622299999999999898e+02
5.766959200000000419e+05,5.188153330000000075e+06,1.618300000000000125e+02
5.766973399999999674e+05,5.188152240000000224e+06,1.615699999999999932e+02
5.767073000000000466e+05,5.188144320000000298e+06,1.613700000000000045e+02
5.766851500000000233e+05,5.188161660000000149e+06,1.630699999999999932e+02
5.766863499999999767e+05,5.188160709999999963e+06,1.631400000000000148e+02
5.766874799999999814e+05,5.188159820000000298e+06,1.631299999999999955e+02
5.766887399999999907e+05,5.188158820000000298e+06,1.631599999999999966e+02
5.766899899999999907e+05,5.188157850000000559e+06,1.631400000000000148e+02
5.766913499999999767e+05,5.188156799999999814e+06,1.628700000000000045e+02
5.766924200000000419e+05,5.188155969999999739e+06,1.627000000000000171e+02
5.766938200000000652e+05,5.188154879999999888e+06,1.623799999999999955e+02
5.766952500000000000e+05,5.188153780000000261e+06,1.620000000000000000e+02
5.766967500000000000e+05,5.188152589999999851e+06,1.617100000000000080e+02
5.766982700000000186e+05,5.188151400000000373e+06,1.614399999999999977e+02
5.767269899999999907e+05,5.188128900000000373e+06,1.581700000000000159e+02
5.766860100000000093e+05,5.188160889999999665e+06,1.631400000000000148e+02
5.766872800000000279e+05,5.188159910000000149e+06,1.631299999999999955e+02
5.766884300000000512e+05,5.188158980000000447e+06,1.631599999999999966e+02
5.766897000000000698e+05,5.188158009999999776e+06,1.631500000000000057e+02
5.766910000000000000e+05,5.188156969999999739e+06,1.629200000000000159e+02
5.766923100000000559e+05,5.188155950000000186e+06,1.627100000000000080e+02
5.766937199999999721e+05,5.188154850000000559e+06,1.624000000000000057e+02
5.766952500000000000e+05,5.188153660000000149e+06,1.620000000000000000e+02
5.766966400000000140e+05,5.188152570000000298e+06,1.617199999999999989e+02
5.766981500000000233e+05,5.188151429999999702e+06,1.614399999999999977e+02
5.766852299999999814e+05,5.188161450000000186e+06,1.630800000000000125e+02
5.766863200000000652e+05,5.188160560000000522e+06,1.631299999999999955e+02
5.766876400000000140e+05,5.188159540000000037e+06,1.631299999999999955e+02
5.766888699999999953e+05,5.188158549999999814e+06,1.631599999999999966e+02
5.766900999999999767e+05,5.188157560000000522e+06,1.630999999999999943e+02
5.766914400000000605e+05,5.188156540000000037e+06,1.628499999999999943e+02
5.766927600000000093e+05,5.188155509999999776e+06,1.626200000000000045e+02
5.766941199999999953e+05,5.188154440000000410e+06,1.623100000000000023e+02
5.766955899999999674e+05,5.188153320000000298e+06,1.619000000000000057e+02
5.766970100000000093e+05,5.188152209999999963e+06,1.616299999999999955e+02
5.767047299999999814e+05,5.188146089999999851e+06,1.614300000000000068e+02
5.767317299999999814e+05,5.188124990000000224e+06,1.575399999999999920e+02
5.766860300000000279e+05,5.188160730000000447e+06,1.631299999999999955e+02
5.766870799999999581e+05,5.188159900000000373e+06,1.631299999999999955e+02
5.766882600000000093e+05,5.188158969999999739e+06,1.631500000000000057e+02
5.766895100000000093e+05,5.188157950000000186e+06,1.631400000000000148e+02
5.766908800000000047e+05,5.188156910000000149e+06,1.629200000000000159e+02
5.766920400000000373e+05,5.188155980000000447e+06,1.627500000000000000e+02
5.766935000000000000e+05,5.188154860000000335e+06,1.624399999999999977e+02
5.766949400000000605e+05,5.188153750000000000e+06,1.620800000000000125e+02
5.766963900000000140e+05,5.188152620000000112e+06,1.617599999999999909e+02
5.766978399999999674e+05,5.188151490000000224e+06,1.614799999999999898e+02
5.767318000000000466e+05,5.188124839999999851e+06,1.575200000000000102e+02
5.766860400000000373e+05,5.188160650000000373e+06,1.631299999999999955e+02
5.766872099999999627e+05,5.188159719999999739e+06,1.631299999999999955e+02
5.766883699999999953e+05,5.188158770000000484e+06,1.631500000000000057e+02
5.766896400000000140e+05,5.188157790000000037e+06,1.631400000000000148e+02
5.766910200000000186e+05,5.188156690000000410e+06,1.629099999999999966e+02
5.766924100000000326e+05,5.188155620000000112e+06,1.626800000000000068e+02
5.766938299999999581e+05,5.188154500000000000e+06,1.623600000000000136e+02
5.766954200000000419e+05,5.188153280000000261e+06,1.619399999999999977e+02
5.766968399999999674e+05,5.188152190000000410e+06,1.616700000000000159e+02
5.767098499999999767e+05,5.188141879999999888e+06,1.612400000000000091e+02
5.767315600000000559e+05,5.188124969999999739e+06,1.575000000000000000e+02
5.766856199999999953e+05,5.188160900000000373e+06,1.631100000000000136e+02
5.766868100000000559e+05,5.188159959999999963e+06,1.631400000000000148e+02
5.766879699999999721e+05,5.188159009999999776e+06,1.631599999999999966e+02
5.766890300000000279e+05,5.188158179999999702e+06,1.631599999999999966e+02
5.766902199999999721e+05,5.188157240000000224e+06,1.630500000000000114e+02
5.766915400000000373e+05,5.188156209999999963e+06,1.628100000000000023e+02
5.766929799999999814e+05,5.188155080000000075e+06,1.625600000000000023e+02
5.766946600000000326e+05,5.188153780000000261e+06,1.621400000000000148e+02
5.766960300000000279e+05,5.188152709999999963e+06,1.618000000000000114e+02
5.766975999999999767e+05,5.188151500000000000e+06,1.615000000000000000e+02
5.767274500000000698e+05,5.188128060000000522e+06,1.581200000000000045e+02
5.766853599999999860e+05,5.188161000000000000e+06,1.630999999999999943e+02
5.766865300000000279e+05,5.188160080000000075e+06,1.631299999999999955e+02
5.766876700000000419e+05,5.188159169999999925e+06,1.631599999999999966e+02
5.766888699999999953e+05,5.188158209999999963e+06,1.631700000000000159e+02
5.766899699999999721e+05,5.188157339999999851e+06,1.630800000000000125e+02
5.766914400000000605e+05,5.188156209999999963e+06,1.628199999999999932e+02
5.766928100000000559e+05,5.188155139999999665e+06,1.625900000000000034e+02
5.766942500000000000e+05,5.188154020000000484e+06,1.622500000000000000e+02
5.766959500000000698e+05,5.188152690000000410e+06,1.618100000000000023e+02
5.766975100000000093e+05,5.188151490000000224e+06,1.615200000000000102e+02
5.767265700000000652e+05,5.188128700000000186e+06,1.581700000000000159e+02
5.766854200000000419e+05,5.188160879999999888e+06,1.630999999999999943e+02
5.766865799999999581e+05,5.188159969999999739e+06,1.631400000000000148e+02
5.766876400000000140e+05,5.188159129999999888e+06,1.631599999999999966e+02
5.766887800000000279e+05,5.188158209999999963e+06,1.631700000000000159e+02
5.766899000000000233e+05,5.188157320000000298e+06,1.630900000000000034e+02
5.766912000000000698e+05,5.188156310000000522e+06,1.628600000000000136e+02
5.766925600000000559e+05,5.188155240000000224e+06,1.626299999999999955e+02
5.766940400000000373e+05,5.188154110000000335e+06,1.623000000000000114e+02
5.766954200000000419e+05,5.188153030000000261e+06,1.619300000000000068e+02
5.766969200000000419e+05,5.188151879999999888e+06,1.616200000000000045e+02
5.767103599999999860e+05,5.188141200000000186e+06,1.613300000000000125e+02
5.766847000000000698e+05,5.188161370000000112e+06,1.630300000000000011e+02
5.766858800000000047e+05,5.188160419999999925e+06,1.631299999999999955e+02
5.766870600000000559e+05,5.188159490000000224e+06,1.631400000000000148e+02
5.766882500000000000e+05,5.188158530000000261e+06,1.631400000000000148e+02
5.766894899999999907e+05,5.188157570000000298e+06,1.631500000000000057e+02
5.766909699999999721e+05,5.188156400000000373e+06,1.628900000000000148e+02
5.766921600000000326e+05,5.188155490000000224e+06,1.627100000000000080e+02
5.766935600000000559e+05,5.188154389999999665e+06,1.624099999999999966e+02
5.766952000000000698e+05,5.188153110000000335e+06,1.620000000000000000e+02
5.766965700000000652e+05,5.188152049999999814e+06,1.617000000000000171e+02
5.767022700000000186e+05,5.188147520000000484e+06,1.616100000000000136e+02
5.767312399999999907e+05,5.188124860000000335e+06,1.575300000000000011e+02
5.766854699999999721e+05,5.188160669999999925e+06,1.631100000000000136e+02
5.766865300000000279e+05,5.188159830000000075e+06,1.631299999999999955e+02
5.766878100000000559e+05,5.188158799999999814e+06,1.631700000000000159e+02
5.766889300000000512e+05,5.188157919999999925e+06,1.631700000000000159e+02
5.766901700000000419e+05,5.188156950000000186e+06,1.630300000000000011e+02
5.766914000000000233e+05,5.188155969999999739e+06,1.628199999999999932e+02
5.766926400000000140e+05,5.188155020000000484e+06,1.626200000000000045e+02
5.766942299999999814e+05,5.188153770000000484e+06,1.622400000000000091e+02
5.766955799999999581e+05,5.188152730000000447e+06,1.618799999999999955e+02
5.766970700000000652e+05,5.188151570000000298e+06,1.615699999999999932e+02
5.767147900000000373e+05,5.188137509999999776e+06,1.613199999999999932e+02
5.766848699999999953e+05,5.188161080000000075e+06,1.630699999999999932e+02
5.766860500000000466e+05,5.188160089999999851e+06,1.631299999999999955e+02
5.766872299999999814e+05,5.188159200000000186e+06,1.631400000000000148e+02
5.766884599999999627e+05,5.188158190000000410e+06,1.631599999999999966e+02
5.766896300000000047e+05,5.188157270000000484e+06,1.631200000000000045e+02
5.766909899999999907e+05,5.188156240000000224e+06,1.628700000000000045e+02
5.766923100000000559e+05,5.188155179999999702e+06,1.626700000000000159e+02
5.766937800000000279e+05,5.188154070000000298e+06,1.623600000000000136e+02
5.766952500000000000e+05,5.188152919999999925e+06,1.619699999999999989e+02
5.766969000000000233e+05,5.188151620000000112e+06,1.615999999999999943e+02
5.767121900000000605e+05,5.188139360000000335e+06,1.633300000000000125e+02
5.766846400000000140e+05,5.188161150000000373e+06,1.630600000000000023e+02
5.766859200000000419e+05,5.188160139999999665e+06,1.631299999999999955e+02
5.766870600000000559e+05,5.188159209999999963e+06,1.631400000000000148e+02
5.766883699999999953e+05,5.188158200000000186e+06,1.631500000000000057e+02
5.766895600000000559e+05,5.188157250000000000e+06,1.631299999999999955e+02
5.766909400000000605e+05,5.188156200000000186e+06,1.628700000000000045e+02
5.766924300000000512e+05,5.188155020000000484e+06,1.626500000000000057e+02
5.766939200000000419e+05,5.188153860000000335e+06,1.623100000000000023e+02
5.766954300000000512e+05,5.188152690000000410e+06,1.619099999999999966e+02
5.766968000000000466e+05,5.188151610000000335e+06,1.616200000000000045e+02
5.767088100000000559e+05,5.188142089999999851e+06,1.612800000000000011e+02
5.767326900000000605e+05,5.188123400000000373e+06,1.575900000000000034e+02
5.766853100000000559e+05,5.188160549999999814e+06,1.631299999999999955e+02
5.766867700000000186e+05,5.188159379999999888e+06,1.631400000000000148e+02
5.766878900000000140e+05,5.188158490000000224e+06,1.631400000000000148e+02
5.766891099999999860e+05,5.188157520000000484e+06,1.631599999999999966e+02
5.766903100000000559e+05,5.188156570000000298e+06,1.629699999999999989e+02
5.766916500000000233e+05,5.188155540000000037e+06,1.627700000000000102e+02
5.766929699999999721e+05,5.188154509999999776e+06,1.625300000000000011e+02
5.766944500000000698e+05,5.188153339999999851e+06,1.621700000000000159e+02
5.766961300000000047e+05,5.188152060000000522e+06,1.617599999999999909e+02
5.766975899999999674e+05,5.188150910000000149e+06,1.615000000000000000e+02
5.766845600000000559e+05,5.188161060000000522e+06,1.630600000000000023e+02
5.766864799999999814e+05,5.188159509999999776e+06,1.631500000000000057e+02
5.766876099999999860e+05,5.188158639999999665e+06,1.631500000000000057e+02
5.766887199999999721e+05,5.188157759999999776e+06,1.631700000000000159e+02
5.766903299999999581e+05,5.188156490000000224e+06,1.629500000000000171e+02
5.766915600000000559e+05,5.188155530000000261e+06,1.627800000000000011e+02
5.766928299999999581e+05,5.188154530000000261e+06,1.625600000000000023e+02
5.766942299999999814e+05,5.188153450000000186e+06,1.622199999999999989e+02
5.766958200000000652e+05,5.188152200000000186e+06,1.618199999999999932e+02
5.766970799999999581e+05,5.188151230000000447e+06,1.615699999999999932e+02
5.767272800000000279e+05,5.188127500000000000e+06,1.578300000000000125e+02
5.766844000000000233e+05,5.188161089999999851e+06,1.630300000000000011e+02
5.766858599999999860e+05,5.188159929999999702e+06,1.631400000000000148e+02
5.766870799999999581e+05,5.188158990000000224e+06,1.631299999999999955e+02
5.766881900000000605e+05,5.188158110000000335e+06,1.631400000000000148e+02
5.766895100000000093e+05,5.188157030000000261e+06,1.631100000000000136e+02
5.766909300000000512e+05,5.188155929999999702e+06,1.628600000000000136e+02
5.766922000000000698e+05,5.188154929999999702e+06,1.626800000000000068e+02
5.766935799999999581e+05,5.188153879999999888e+06,1.623799999999999955e+02
5.766950000000000000e+05,5.188152750000000000e+06,1.620099999999999909e+02
5.766963399999999674e+05,5.188151709999999963e+06,1.617299999999999898e+02
5.767074100000000326e+05,5.188142940000000410e+06,1.612800000000000011e+02
5.767320799999999581e+05,5.188123629999999888e+06,1.574200000000000159e+02
5.766867299999999814e+05,5.188159179999999702e+06,1.631400000000000148e+02
5.766879200000000419e+05,5.188158219999999739e+06,1.631299999999999955e+02
5.766893900000000140e+05,5.188157049999999814e+06,1.631200000000000045e+02
5.766906199999999953e+05,5.188156070000000298e+06,1.628900000000000148e+02
5.766918800000000047e+05,5.188155100000000559e+06,1.627400000000000091e+02
5.766933299999999581e+05,5.188153959999999963e+06,1.624399999999999977e+02
5.766948299999999581e+05,5.188152810000000522e+06,1.620500000000000114e+02
5.766963399999999674e+05,5.188151610000000335e+06,1.617199999999999989e+02
5.767145899999999674e+05,5.188137179999999702e+06,1.610300000000000011e+02
5.767333599999999860e+05,5.188122520000000484e+06,1.572400000000000091e+02
5.766881600000000326e+05,5.188157950000000186e+06,1.631500000000000057e+02
5.766897800000000279e+05,5.188156669999999925e+06,1.630300000000000011e+02
5.766910400000000373e+05,5.188155679999999702e+06,1.628400000000000034e+02
5.766922199999999721e+05,5.188154770000000484e+06,1.626700000000000159e+02
5.766935799999999581e+05,5.188153700000000186e+06,1.623700000000000045e+02
5.766952099999999627e+05,5.188152419999999925e+06,1.619399999999999977e+02
5.766967600000000093e+05,5.188151219999999739e+06,1.616100000000000136e+02
5.767142500000000000e+05,5.188137379999999888e+06,1.608900000000000148e+02
5.767337199999999721e+05,5.188122120000000112e+06,1.573000000000000114e+02
5.766904100000000326e+05,5.188156089999999851e+06,1.629200000000000159e+02
5.766917199999999721e+05,5.188155080000000075e+06,1.627599999999999909e+02
5.766930999999999767e+05,5.188153980000000447e+06,1.624799999999999898e+02
5.766945799999999581e+05,5.188152820000000298e+06,1.621100000000000136e+02
5.766960799999999581e+05,5.188151660000000149e+06,1.617599999999999909e+02
5.766976300000000047e+05,5.188150419999999925e+06,1.614699999999999989e+02
5.767349200000000419e+05,5.188121129999999888e+06,1.571200000000000045e+02
5.766905700000000652e+05,5.188155879999999888e+06,1.629000000000000057e+02
5.766918100000000559e+05,5.188154900000000373e+06,1.627500000000000000e+02
5.766931500000000233e+05,5.188153839999999851e+06,1.624600000000000080e+02
5.766945500000000466e+05,5.188152750000000000e+06,1.621200000000000045e+02
5.766961300000000047e+05,5.188151530000000261e+06,1.617400000000000091e+02
5.767143200000000652e+05,5.188137150000000373e+06,1.608400000000000034e+02
5.766901900000000605e+05,5.188156120000000112e+06,1.629399999999999977e+02
5.766916400000000140e+05,5.188154959999999963e+06,1.627599999999999909e+02
5.766929899999999907e+05,5.188153900000000373e+06,1.625000000000000000e+02
5.766947900000000373e+05,5.188152509999999776e+06,1.620399999999999920e+02
5.766959899999999907e+05,5.188151560000000522e+06,1.617599999999999909e+02
5.766972900000000373e+05,5.188150540000000037e+06,1.615099999999999909e+02
5.767314400000000605e+05,5.188123660000000149e+06,1.574699999999999989e+02
5.766908499999999767e+05,5.188155509999999776e+06,1.628600000000000136e+02
5.766923599999999860e+05,5.188154310000000522e+06,1.626200000000000045e+02
5.766935999999999767e+05,5.188153320000000298e+06,1.623700000000000045e+02
5.766952299999999814e+05,5.188152089999999851e+06,1.619300000000000068e+02
5.766965000000000000e+05,5.188151070000000298e+06,1.616599999999999966e+02
5.767127800000000279e+05,5.188138110000000335e+06,1.629699999999999989e+02
5.767336800000000512e+05,5.188121780000000261e+06,1.572500000000000000e+02
5.766923200000000652e+05,5.188154259999999776e+06,1.626299999999999955e+02
5.766935200000000186e+05,5.188153290000000037e+06,1.623799999999999955e+02
5.766950500000000466e+05,5.188152089999999851e+06,1.619699999999999989e+02
5.766966199999999953e+05,5.188150900000000373e+06,1.616200000000000045e+02
5.767270000000000000e+05,5.188126980000000447e+06,1.577599999999999909e+02
5.766922399999999907e+05,5.188154230000000447e+06,1.626400000000000148e+02
5.766937399999999907e+05,5.188153070000000298e+06,1.623199999999999932e+02
5.766952299999999814e+05,5.188151900000000373e+06,1.619300000000000068e+02
5.766965400000000373e+05,5.188150879999999888e+06,1.616500000000000057e+02
5.767148900000000140e+05,5.188136350000000559e+06,1.608700000000000045e+02
5.767358699999999953e+05,5.188119870000000112e+06,1.568199999999999932e+02
5.766936400000000140e+05,5.188153030000000261e+06,1.623499999999999943e+02
5.766950600000000559e+05,5.188151959999999963e+06,1.619699999999999989e+02
5.766969000000000233e+05,5.188150509999999776e+06,1.615699999999999932e+02
5.767173900000000140e+05,5.188134350000000559e+06,1.607700000000000102e+02
5.767327099999999627e+05,5.188122310000000522e+06,1.571599999999999966e+02
5.766931800000000512e+05,5.188153320000000298e+06,1.624399999999999977e+02
5.766947099999999627e+05,5.188152120000000112e+06,1.620500000000000114e+02
5.766967299999999814e+05,5.188150520000000484e+06,1.615800000000000125e+02
5.767134300000000512e+05,5.188137320000000298e+06,1.608100000000000023e+02
5.767310899999999674e+05,5.188123490000000224e+06,1.574699999999999989e+02
5.766937199999999721e+05,5.188152810000000522e+06,1.623100000000000023e+02
5.766954100000000326e+05,5.188151500000000000e+06,1.618700000000000045e+02
5.766968200000000652e+05,5.188150410000000149e+06,1.615800000000000125e+02
5.767253599999999860e+05,5.188127919999999925e+06,1.580099999999999909e+02
5.766940400000000373e+05,5.188152469999999739e+06,1.622199999999999989e+02
5.766957600000000093e+05,5.188151120000000112e+06,1.617899999999999920e+02
5.767024599999999627e+05,5.188145830000000075e+06,1.614699999999999989e+02
5.767166099999999860e+05,5.188134660000000149e+06,1.605099999999999909e+02
5.767332000000000698e+05,5.188121629999999888e+06,1.572100000000000080e+02
5.766947500000000000e+05,5.188151850000000559e+06,1.620300000000000011e+02
5.766966400000000140e+05,5.188150330000000075e+06,1.615900000000000034e+02
5.767278800000000047e+05,5.188125679999999702e+06,1.578799999999999955e+02
5.767351900000000605e+05,5.188119959999999963e+06,1.568000000000000114e+02
5.766961300000000047e+05,5.188150669999999925e+06,1.617000000000000171e+02
5.767266900000000605e+05,5.188126580000000075e+06,1.577299999999999898e+02
5.767330899999999674e+05,5.188121509999999776e+06,1.571599999999999966e+02
5.766960200000000186e+05,5.188150639999999665e+06,1.617299999999999898e+02
5.767252800000000279e+05,5.188127610000000335e+06,1.579399999999999977e+02
5.767339100000000326e+05,5.188120780000000261e+06,1.572199999999999989e+02
5.767095400000000373e+05,5.188139820000000298e+06,1.648499999999999943e+02
5.767326800000000512e+05,5.188121660000000149e+06,1.572199999999999989e+02
5.767124300000000512e+05,5.188137459999999963e+06,1.629399999999999977e+02
5.767331500000000233e+05,5.188121209999999963e+06,1.573100000000000023e+02
5.767113100000000559e+05,5.188138259999999776e+06,1.635000000000000000e+02
5.767292199999999721e+05,5.188124179999999702e+06,1.573700000000000045e+02
5.767098399999999674e+05,5.188139310000000522e+06,1.649300000000000068e+02
5.767304100000000326e+05,5.188123169999999925e+06,1.571700000000000159e+02
5.766981800000000512e+05,5.188148530000000261e+06,1.613199999999999932e+02
5.767273800000000047e+05,5.188125469999999739e+06,1.579099999999999966e+02
5.767081400000000140e+05,5.188140580000000075e+06,1.611899999999999977e+02
5.766853499999999767e+05,5.188158490000000224e+06,1.631200000000000045e+02
5.767242099999999627e+05,5.188127790000000037e+06,1.579699999999999989e+02
5.766948000000000466e+05,5.188150950000000186e+06,1.619900000000000091e+02
5.767269500000000698e+05,5.188125560000000522e+06,1.577500000000000000e+02
5.767260400000000373e+05,5.188126139999999665e+06,1.577500000000000000e+02
5.767327000000000698e+05,5.188120900000000373e+06,1.575300000000000011e+02
5.767101700000000419e+05,5.188138570000000298e+06,1.639200000000000159e+02
5.767305700000000652e+05,5.188122509999999776e+06,1.573300000000000125e+02
5.767034400000000605e+05,5.188143839999999851e+06,1.612700000000000102e+02
5.767290000000000000e+05,5.188123620000000112e+06,1.573100000000000023e+02
5.767052600000000093e+05,5.188142330000000075e+06,1.612500000000000000e+02
5.767307800000000279e+05,5.188122160000000149e+06,1.572899999999999920e+02
5.767094699999999721e+05,5.188138910000000149e+06,1.648600000000000136e+02
5.767313599999999860e+05,5.188121589999999851e+06,1.573700000000000045e+02
5.767242500000000000e+05,5.188127100000000559e+06,1.578799999999999955e+02
5.766888100000000559e+05,5.188155089999999851e+06,1.630099999999999909e+02
5.767262600000000093e+05,5.188125429999999702e+06,1.576599999999999966e+02
5.766924400000000605e+05,5.188152110000000335e+06,1.624900000000000091e+02
5.767314100000000326e+05,5.188121280000000261e+06,1.572700000000000102e+02
5.766969799999999814e+05,5.188148459999999963e+06,1.614699999999999989e+02
5.767333499999999767e+05,5.188119629999999888e+06,1.570000000000000000e+02
5.767127500000000000e+05,5.188135900000000373e+06,1.607400000000000091e+02
5.767365200000000186e+05,5.188117000000000000e+06,1.562599999999999909e+02
5.767250700000000652e+05,5.188126000000000000e+06,1.577700000000000102e+02
5.767345500000000466e+05,5.188118490000000224e+06,1.567899999999999920e+02
5.767163699999999953e+05,5.188132850000000559e+06,1.610300000000000011e+02
5.767344500000000698e+05,5.188118490000000224e+06,1.568000000000000114e+02
5.767094500000000698e+05,5.188138290000000037e+06,1.639600000000000080e+02
5.767317700000000186e+05,5.188120490000000224e+06,1.571299999999999955e+02
5.766977800000000279e+05,5.188147370000000112e+06,1.613100000000000023e+02
5.767252500000000000e+05,5.188125600000000559e+06,1.578799999999999955e+02
5.766877000000000698e+05,5.188155290000000037e+06,1.633300000000000125e+02
5.767092600000000093e+05,5.188138270000000484e+06,1.639699999999999989e+02
5.767312199999999721e+05,5.188120740000000224e+06,1.571400000000000148e+02
5.767087900000000373e+05,5.188138549999999814e+06,1.640200000000000102e+02
5.767263000000000466e+05,5.188124600000000559e+06,1.577899999999999920e+02
5.766957800000000279e+05,5.188148709999999963e+06,1.616599999999999966e+02
5.767112600000000093e+05,5.188136500000000000e+06,1.630099999999999909e+02
5.767334500000000698e+05,5.188118830000000075e+06,1.569000000000000057e+02
5.767086400000000140e+05,5.188138540000000037e+06,1.639799999999999898e+02
5.767260300000000279e+05,5.188124610000000335e+06,1.578100000000000023e+02
5.767091800000000512e+05,5.188138030000000261e+06,1.638600000000000136e+02
5.767317000000000698e+05,5.188120000000000000e+06,1.571899999999999977e+02
5.767230400000000373e+05,5.188126790000000037e+06,1.579099999999999966e+02
5.766883900000000140e+05,5.188154240000000224e+06,1.629799999999999898e+02
5.767269200000000419e+05,5.188123629999999888e+06,1.577400000000000091e+02
